Meas, V1, V2, V3, V4
250, 0.028859176, 0.035101140, 0.041377685, 0.010570906
251, 0.023949298, -0.014005112, 0.017277105, 0.006612782
252, 0.014777730, 0.045492939, 0.042772237, 0.027968486
253, 0.035021820, 0.040290030, 0.012999194, 0.031991455
254, 0.020102552, 0.007867094, 0.013279081, 0.038285177
255, 0.041627358, 0.024335021, 0.011310622, -0.010438162
256, -0.004540918, 0.017273023, -0.003850968, 0.015767894
257, 0.029941679, 0.009568668, 0.030789051, -0.004077080
258, -0.004083717, 0.002467346, 0.019306814, 0.007507295
259, -0.006908729, -0.005912597, 0.035843789, -0.008377697
260, 0.012902814, -0.001093294, 0.038202299, 0.032637249
261, 0.037125895, -0.000128676, 0.025147584, -0.006548180
262, 0.006204649, 0.031480738, 0.002001701, 0.030745295
263, -0.006864330, 0.033602970, 0.036888287, -0.009081316
264, 0.020392067, 0.025226945, 0.001582531, -0.006124553
265, 0.004960751, 0.026951727, 0.027286471, 0.019385387
266, 0.036333325, -0.003602495, 0.028546650, 0.021424773
267, 0.024540842, -0.007297507, 0.041672756, 0.014261978
268, 0.035349628, 0.024407372, 0.034063951, 0.010809562
269, -0.014184798, 0.030934090, -0.000770736, 0.035057140
270, 0.010324157, -0.006700644, 0.030644630, 0.006441440
271, 0.008246567, 0.023562935, -0.008594422, 0.013970553
272, 0.038882487, 0.012406545, 0.004751750, -0.008832084
273, -0.002175080, 0.008472597, -0.002321129, -0.003502755
274, 0.013954153, 0.027057211, 0.030900723, 0.000862698
275, 0.037031054, 0.025097112, 0.014194721, 0.026858082
276, -0.002015857, 0.041079941, 0.040005588, 0.003071281
277, 0.034853436, 0.013969171, -0.004301459, 0.016500061
278, 0.025097743, 0.014814187, -0.000220374, 0.018458263
279, 0.000145982, 0.004886341, 0.023883069, 0.022781831
280, 0.027256886, 0.035564043, 0.024860074, -0.006497455
281, 0.034602598, -0.004247904, 0.013005634, 0.039953404
282, 0.037421757, 0.025277184, 0.034023395, 0.003852940
283, 0.014830506, 0.008508850, 0.043298257, -0.001363967
284, 0.029573377, 0.038495021, 0.047293655, 0.001316533
285, -0.007637282, 0.035834071, 0.011751989, 0.030838715
286, 0.027500034, 0.008465248, 0.025014963, 0.013151623
287, 0.005102810, 0.006840270, -0.009773504, 0.029863479
288, -0.006533041, 0.001060570, -0.013224071, 0.009831855
289, 0.014449642, 0.016217863, -0.002303089, -0.000732031
290, 0.017657081, 0.041730207, 0.012386856, 0.028164484
291, 0.010511460, 0.012276241, 0.004316615, -0.006485026
292, 0.007623246, 0.017074258, 0.032737721, 0.037103503
293, 0.031774699, -0.005976140, 0.004140312, -0.012979110
294, 0.008128836, 0.002126019, 0.040976317, 0.000743447
295, 0.034883814, 0.031686090, 0.016691095, 0.001969058
296, -0.003446306, 0.007417440, 0.030002706, 0.020277476
297, 0.034310390, 0.009320348, -0.000830746, 0.007939822
298, 0.018963919, 0.021869473, 0.002155725, 0.003954009
