Meas, V1, V2, V3, V4
369, 0.016479801, 0.011002859, -0.000626187, 0.042902204
370, 0.026093505, 0.013541599, 0.007378909, 0.006902274
371, 0.011756745, 0.042313762, 0.017811938, -0.001073458
372, 0.009718411, 0.040795079, 0.022569829, 0.012282975
373, 0.034275148, 0.016610457, 0.017731989, 0.038276546
374, 0.044787025, 0.016032028, 0.031448149, 0.021642345
375, -0.013162061, -0.006168167, 0.036730649, 0.022302838
376, 0.020077653, -0.001151824, 0.028758347, 0.028564760
377, 0.003813680, 0.006324623, -0.002304960, 0.026655012
378, 0.001481636, -0.010502247, 0.002217374, -0.002623617
379, -0.004439113, -0.002109834, -0.002458441, 0.030576443
380, 0.029480364, 0.005059329, 0.037958007, 0.024210914
381, -0.000453552, -0.004780740, -0.002067846, -0.000373353
382, 0.003655484, 0.000889385, 0.013743735, 0.004719274
383, 0.018613339, 0.011683697, 0.024917143, 0.025541749
384, 0.009744768, 0.007830750, 0.021731571, -0.012015513
385, -0.008388701, -0.002084901, 0.016412682, 0.012046887
386, -0.000020735, 0.021783700, 0.039268527, -0.001926251
387, 0.017104591, -0.012086795, 0.008125065, 0.033114434
388, -0.004928839, 0.038978068, 0.040715620, 0.022250343
389, 0.022307043, -0.006015205, 0.011922485, 0.036580921
390, 0.028851257, -0.002864370, -0.006404739, 0.015192718
391, 0.000008668, 0.007225484, 0.004127539, 0.035942931
392, 0.015201562, -0.006479305, 0.027476638, 0.034207552
393, 0.029795357, 0.030527949, -0.005446538, -0.004555526
394, -0.011596385, 0.034864513, -0.007026026, -0.005010141
395, 0.041030247, 0.002463595, -0.001693008, 0.040207682
396, -0.010329659, 0.018218396, -0.014267983, 0.023554855
397, 0.000867285, 0.011791837, 0.006510027, -0.000039673
398, 0.028085473, 0.020249066, 0.025408287, 0.013515815
399, 0.040583903, 0.014398296, 0.013266056, 0.044527104
400, 0.042540785, 0.019552024, 0.023368881, 0.013230739
401, 0.037390961, 0.004005341, 0.023893718, 0.014344926
402, 0.010536377, 0.028791714, 0.002862260, -0.000331971
403, 0.016345298, 0.034420113, 0.009484433, 0.013217770
404, 0.029151606, 0.004899507, 0.017556667, 0.037635510
405, 0.001905902, 0.010801757, -0.012514110, 0.009977149
406, -0.004438954, -0.002401096, -0.000612401, 0.001896010
407, 0.029953298, 0.036849155, 0.041280247, 0.016309965
408, 0.032293753, 0.032960219, 0.046280595, -0.005738575
409, 0.005759678, 0.008454870, 0.019772017, 0.040990408
410, 0.029106811, -0.002554611, 0.028404648, 0.030884409
411, -0.006067541, 0.023253405, 0.005110082, 0.032537306
412, 0.042464205, -0.002785704, -0.006833328, 0.040381543
413, 0.015552903, 0.046638971, 0.033115156, 0.030563134
414, 0.016507893, 0.006365735, 0.033343013, -0.002903812
415, 0.030431847, -0.005126422, 0.041579733, 0.000538904
